Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.5781199,-0.07382479,0.7444163,0.5378725,0.30738646,-0.054601047,0.6270731,0.35655457,0.90755206,0.13821244,0.15278696,0.8166579,0.29343858,0.07514775,0.66177195,0.062352013,-0.07693513,-0.25598067,0.032831572,-0.13787006,No
0.27202865,0.6782625,0.7444163,0.27940586,0.30304873,0.23336901,0.6270731,0.25719726,0.66214937,0.1842252,0.15278696,0.6977875,0.12946387,-0.11996752,0.66177195,0.047206793,-0.12236318,-0.43850085,0.032831572,-0.31021816,No
0.38916072,0.79907286,0.7444163,0.1040959,0.025754659,0.2583357,0.6270731,-0.04766998,0.54095024,0.111044325,0.15278696,0.5334535,0.40275463,-0.10515672,0.66177195,0.053071722,-0.073289454,-0.3013852,0.032831572,-0.25683302,No
0.3456813,0.219049,0.7444163,0.1040959,0.2922169,-0.14741035,0.6270731,-0.04766998,0.9412796,0.24304873,0.15278696,0.5334535,0.28222314,-0.09492127,0.66177195,0.053071722,0.040154874,-0.20307106,0.032831572,-0.25683302,No
0.37039447,0.33752376,0.33802792,0.7496634,0.41227394,0.22353029,0.18637557,0.4104745,0.67899245,0.30989468,0.2782005,0.36671597,0.3366449,-0.07993862,0.5570691,0.20187347,0.099731475,-0.24201979,0.2674486,-0.05284851,No
0.5378119,0.30753392,0.43506005,0.84666634,0.57684094,0.17508909,0.105831206,0.47669783,0.5687265,0.2730286,0.24697721,0.26725256,0.37768903,-0.27759966,0.63879234,0.17701463,-0.0010585155,-0.33441177,0.3854329,0.05198029,No
0.89902735,0.461669,0.5016287,0.8622376,0.5097558,-0.25023812,-0.039489165,0.37652567,0.2906521,-0.14673108,0.13060148,0.24481139,0.14378996,-0.16774227,0.6380078,0.23586914,0.029791696,-0.21016905,0.35637075,-0.13196133,No
0.5354243,0.27036506,0.44745755,0.48990068,0.50555366,-0.19156383,0.12185618,0.10794904,0.3803533,0.08205704,0.2753802,0.38303462,0.1068829,-0.13353722,0.38600758,0.19134139,-0.15061395,-0.2520922,0.26402804,-0.16018371,No
0.50145465,0.19323076,0.5602876,0.530412,0.67591095,-0.079050355,0.39590243,0.04509446,0.9021387,0.124149874,0.6149192,0.63296896,0.3044215,-0.061381176,0.29153606,0.25523105,-0.12071983,-0.2672922,0.19062299,-0.111455396,No
0.57593584,0.03512727,0.91378856,0.32597113,0.044602364,-0.271218,0.58539295,-0.054072663,0.30009475,0.0920632,0.5211095,-0.046743914,0.37766212,-0.17075378,0.3437365,0.26539788,-0.30334365,-0.30074167,0.19490054,-0.27062863,No
0.78034085,-0.13675545,0.86127436,0.67141044,0.004671913,-0.15690823,-0.14675412,0.23569259,0.72318774,0.14080708,-0.076224856,0.4853248,0.48221672,-0.17622672,0.34342393,0.36003155,-0.19287886,-0.24646944,0.29475355,0.072253324,No
0.54734945,0.09748647,0.86127436,0.5908056,0.44476274,-0.17116849,-0.14675412,0.45812556,1.0893224,0.10618304,-0.076224856,1.0500813,0.40751678,-0.0055216956,0.34342393,0.34697568,0.018559616,-0.3350809,0.29475355,0.20969063,No
0.82838315,0.07462145,0.86127436,0.36686426,0.7798241,-0.30259505,-0.14675412,0.6021427,1.1062155,0.10069153,-0.076224856,1.0823745,0.3014908,-0.031827923,0.34342393,0.3224549,-0.0054259193,-0.40287295,0.29475355,-0.057960644,No
1.2381417,0.7408557,0.86127436,0.848064,0.507285,-0.2562737,-0.14675412,0.3420922,0.9222394,0.11075752,-0.076224856,0.8838449,0.22408786,-0.22648811,0.34342393,0.26805413,-0.19111574,-0.20699398,0.29475355,-0.10069125,No
0.8513795,0.97537076,0.86127436,0.83454645,0.40799975,-0.14865881,-0.14675412,0.45434585,0.87618595,0.07862429,-0.076224856,0.7735436,0.23597704,-0.12693661,0.34342393,0.22448908,-0.26342574,-0.2984505,0.29475355,-0.16460033,No
0.7498254,0.8200418,0.86127436,0.78874475,0.45746073,-0.07960248,-0.14675412,0.44369516,0.7090059,-0.07282861,-0.076224856,0.75529766,0.35390028,-0.06847975,0.34342393,0.16227429,-0.16404127,-0.50462276,0.29475355,-0.20018166,No
0.240328,0.8200418,0.86127436,0.3999151,0.26024744,-0.07960248,-0.14675412,-0.44361013,0.7000685,-0.07282861,-0.076224856,0.19730487,0.40983748,-0.06847975,0.34342393,0.35003877,-0.058066733,-0.50462276,0.29475355,-0.06491112,No
0.29308608,0.8200418,0.86127436,0.45701838,0.22165099,-0.07960248,-0.14675412,-0.4847003,0.7000685,-0.07282861,-0.076224856,0.07650822,0.3890723,-0.06847975,0.34342393,0.34706882,-0.09140604,-0.50462276,0.29475355,-0.10551368,No
0.7343275,0.84577996,0.44465125,0.69613874,0.61985815,0.026411252,0.009091728,0.304842,1.2994304,0.29385334,0.49285868,0.86967474,0.25519738,0.054815892,0.33935,0.25934067,-0.011260487,-0.35006592,0.09402112,-0.07770105,No
0.6822966,1.0693932,0.80430657,0.6804281,0.43993497,0.17435086,-0.094164826,0.38326213,0.46114513,0.24518438,0.47305012,0.4589,0.33141226,0.032443155,0.26179513,0.26284242,0.064268924,-0.3539763,0.08174892,-0.06279662,No
0.6822966,1.0693932,0.8633053,0.6804281,0.43993497,0.17435086,-0.075722665,0.38326213,0.46114513,0.24518438,0.45083126,0.4589,0.33141226,0.032443155,0.23967521,0.26284242,0.064268924,-0.3539763,0.078021765,-0.06279662,No
0.8010854,0.97186303,0.8311178,0.6672608,0.60228044,0.63296014,0.30835086,0.512741,0.8290667,0.22126535,0.3840041,0.8527178,0.2727808,0.02278752,0.38930923,0.23199229,-0.1149056,-0.35373828,0.37106106,-0.12837885,No
0.682685,1.195696,0.40889838,0.76822835,0.31740066,0.8060659,-0.18030669,0.36313015,1.078345,-0.002993364,0.12425114,0.72291404,0.2981721,-0.19559215,0.31647098,0.26655903,-0.016859885,-0.3221694,0.30974025,-0.13287431,No
0.681646,0.34840795,0.46442598,0.7226861,0.34613302,0.18133338,-0.21674721,0.0193553,1.2180532,0.49315628,0.21507978,0.8272907,0.30030486,0.29463837,0.3208543,0.3691637,-0.20178534,-0.29707703,0.24573949,-0.20177786,No
0.5841601,0.6165527,0.40708348,0.55367947,0.38847286,0.32999957,0.17996791,0.27757576,1.04199,0.5302623,0.52275604,0.673795,0.32889757,0.16046412,0.30794773,0.44181797,0.014774735,-0.25599384,0.08031266,0.049026377,No
0.96413076,0.8858342,0.38695374,0.38087195,0.73600763,0.2339898,0.3389403,0.39172044,1.3932849,0.4700573,0.57323205,0.49816927,0.53276914,0.021534115,0.4324098,0.42814,0.12782723,-0.21783203,0.047088113,-0.055342976,No
1.4456943,0.98585427,0.10162842,0.081528105,1.1419001,-0.009906172,0.20623562,0.22937033,1.38225,0.1706097,0.50731224,0.35168144,0.7138977,0.111342,0.48582968,0.38354427,-0.1394852,-0.25563315,0.04067576,-0.058914952,No
0.9587744,0.9367041,0.10162842,0.99494624,0.29072988,0.22030105,0.20623562,0.41321546,1.1833447,0.44413403,0.50731224,0.73146653,0.3974227,0.08254186,0.48582968,0.033403482,-0.23132634,-0.24134257,0.04067576,-0.35817108,No
1.0047208,0.8750744,0.10162842,1.0299131,0.4087747,0.40570846,0.20623562,0.43547025,1.1831822,0.420075,0.50731224,0.7311311,0.40330464,0.033219658,0.48582968,0.0009566471,-0.18883717,-0.25117508,0.04067576,-0.40217274,No
1.0047208,0.8750744,0.10162842,1.0299131,0.4087747,0.40570846,0.20623562,0.43547025,1.1831822,0.420075,0.50731224,0.7311311,0.40330464,0.033219658,0.48582968,0.0009566471,-0.18883717,-0.25117508,0.04067576,-0.40217274,No
1.1188332,1.023263,0.10162842,0.8915086,0.69465256,0.56353176,0.20623562,0.423107,1.1342461,0.84805083,0.50731224,0.80286884,0.39954975,0.2657612,0.48582968,0.2948425,-0.14999188,-0.3342988,0.04067576,-0.14503522,No
1.1398363,0.89315987,1.257377,1.1238381,0.6118716,0.050265454,0.6490728,0.5065049,0.96103734,0.12473308,0.5177359,0.8984717,0.31099477,0.05822159,0.4169195,0.31813687,-0.15038817,-0.30371445,-0.02022225,-0.1178994,No
1.2082599,0.57162726,0.3622468,1.4661698,0.39502072,0.3354202,0.28386593,0.5620429,0.8247433,0.32449576,0.0058863875,0.8385505,0.17568839,-0.12250319,0.09409984,0.27578786,0.06642779,-0.31719995,0.14541446,-0.09723444,No
0.59930676,0.5861242,0.5325491,1.4764568,0.01420203,0.29113397,0.32869044,0.6208366,0.6227665,0.08879537,0.33302358,0.76834786,0.27630252,-0.025607191,0.22566015,0.2665922,-0.054324906,-0.27288973,0.05611732,-0.10310103,No
0.6365788,0.58462864,0.4802265,1.4764568,0.056221653,-0.04494522,0.40028277,0.6208366,0.6765316,-0.042485587,0.3126387,0.76834786,0.30212674,0.06858619,0.28302908,0.2665922,-0.0560664,-0.3582099,0.07217057,-0.10310103,No
0.4781827,0.8970547,0.4802265,1.4764568,0.23317145,0.40011966,0.40028277,0.6208366,0.40873095,0.13692904,0.3126387,0.76834786,0.35188907,-0.004945587,0.28302908,0.2665922,-0.058006223,-0.12563273,0.07217057,-0.10310103,No
0.47453055,1.0374384,0.9485621,1.4764568,0.24307168,0.32625952,0.45006,0.6208366,0.4050609,0.096590325,0.4480676,0.76834786,0.34728032,-0.0794256,0.17814031,0.2665922,-0.040636722,-0.2925782,-0.035529472,-0.10310103,No
1.1231799,0.90973556,0.9915307,1.4764568,0.43373823,0.05428517,0.27887774,0.6208366,0.52500826,0.13895267,0.29940677,0.76834786,0.17811263,-0.113272615,0.18204524,0.2665922,-0.033082206,-0.34086105,-0.08499587,-0.10310103,No
1.0375022,0.8463757,0.9915307,0.8605286,0.34684488,0.5878245,0.27887774,0.14819333,0.5834226,0.44949308,0.29940677,0.7898349,0.03998306,0.068635166,0.18204524,0.24473588,-0.17000784,-0.25678545,-0.08499587,0.10846519,No
0.75884646,0.7097935,0.9915307,0.6895437,0.36544308,0.34814093,0.27887774,0.32980332,0.4698629,0.5998854,0.29940677,0.91811734,0.042493712,0.099766575,0.18204524,0.20216228,-0.076248944,-0.2712783,-0.08499587,0.04918167,No
0.8040206,0.85896665,0.9915307,0.8417381,0.38884586,0.4986117,0.27887774,0.4295062,0.44241288,0.54615366,0.29940677,0.91689086,0.05438273,-0.027999219,0.18204524,0.22484235,-0.065923594,-0.52148855,-0.08499587,-0.06118155,No
0.4868496,0.5271072,0.70375717,0.6546714,0.58839977,0.076647565,-0.08539676,0.52168846,0.54313266,0.24992645,-0.06605148,0.5606963,0.3536436,-0.15182057,0.21646355,0.24893056,-0.09974924,-0.41507655,-0.16044584,-0.11453364,No
0.4038178,1.1483215,0.6862673,0.57728744,0.724345,0.49843684,-0.22197041,0.58618677,0.41028166,0.1793446,-0.10256285,0.26969835,0.477288,-0.03982675,0.104492284,0.16780946,-0.14684932,-0.41538605,-0.02461769,-0.070334285,No
1.4885557,1.3934457,0.6862673,0.57728744,1.1586144,1.1855931,-0.22197041,0.58618677,0.9254086,1.0346625,-0.10256285,0.26969835,0.6127901,0.4499281,0.104492284,0.16780946,0.10603689,-0.21814267,-0.02461769,-0.070334285,No
0.28106388,0.83472997,0.6255544,0.06652544,0.38883322,0.50260836,0.18821265,-0.001516867,0.56755173,0.14542381,0.19070254,0.13491006,0.4560508,0.06452381,0.48902094,0.09487404,0.060445312,-0.10141654,-0.21582583,0.02629004,No
0.90933657,0.7482727,0.631352,0.6543062,0.5405997,0.21760622,-0.029812044,-0.12105835,0.7010692,0.3319925,0.29578957,0.44624683,0.3113178,0.025340468,0.3563478,0.20753738,0.0010095328,-0.17015244,-0.24806805,-0.0717159,No
1.1108751,1.0769585,0.6547496,0.86214554,0.41592363,0.27921182,-0.07232961,0.027373606,0.69702524,0.25477263,0.2619554,0.439664,0.20333698,0.073177435,0.27483544,0.2663964,-0.04352361,-0.25495887,-0.19405575,-0.29230016,No
0.8292078,1.07082,1.0132082,0.7468909,0.31978163,-0.12630582,0.19702022,0.28830236,0.5456884,0.16109507,0.26379216,0.51477826,0.288658,-0.1109106,0.17142339,0.33169204,0.5460674,-0.19780348,0.032730225,-0.16229415,No
0.8007954,1.0749501,0.87743413,0.74119014,0.31323293,-0.2385831,-0.006000831,0.23266788,0.8926782,-0.06555876,0.40790763,0.5614154,0.22064686,-0.13219056,0.22358479,0.15296645,0.25953594,-0.12323944,-0.083427094,-0.24732001,No
0.95012075,0.6389014,0.86550933,0.8762735,0.5750749,-0.077087104,0.08500292,0.31911808,0.9831265,0.3227969,0.3003445,0.5056558,0.2640526,-0.17859595,0.1812435,0.055349767,-0.14815772,-0.33909035,0.015497561,-0.18024555,No
1.051433,0.6139619,0.926316,1.0899111,0.47090894,-0.08351875,0.22109091,0.54417086,0.60812986,0.26097128,0.5009604,0.44737807,0.29507893,-0.12511697,0.20736924,0.13759057,-0.08484918,-0.34316415,0.11544654,-0.15634422,No
0.3323838,0.3653153,0.6209969,0.23846385,0.20393679,-0.16664913,0.053046685,-0.2641272,0.4137996,0.022693105,0.1694588,0.005961435,0.18886542,-0.09540358,0.26042795,0.2860708,-0.03851317,-0.35196155,-0.020900585,-0.02335804,No
0.48463508,-0.18001719,0.5385518,0.49662566,0.11044291,-0.22899988,0.098088644,-0.08825456,0.51795137,-0.15391287,0.19267164,0.7957759,0.08973303,-0.013624394,0.06463267,0.23051608,-0.14820097,-0.47506973,-0.039429028,-0.055512816,No
0.27751654,0.7270737,0.7074716,0.30494958,-0.020029452,0.1962217,0.3274428,-0.46089238,0.47847134,0.35513645,0.24545166,0.76621866,0.22288154,-0.022758367,0.09657192,0.22510651,-0.27656066,-0.392111,-0.14632161,-0.06630996,No
0.30885568,1.0784304,0.94934607,0.200549,0.03969243,0.5371807,0.59858894,-0.39905527,0.37769526,0.34180003,0.31835866,0.4962441,0.39873022,0.015474393,0.27929425,0.32458654,-0.22191729,-0.30725908,-0.02340868,-0.08783943,No
0.30885568,0.930166,0.934652,0.200549,0.03969243,0.37044662,0.07851338,-0.39905527,0.37769526,0.13721685,0.29778278,0.4962441,0.39873022,-0.013372635,0.18051413,0.32458654,-0.22191729,-0.4327705,-0.062820375,-0.08783943,No
0.30885568,0.81863725,1.0041145,0.200549,0.03969243,0.22882794,0.41804972,-0.39905527,0.37769526,0.077080384,0.27443847,0.4962441,0.39873022,0.0064576217,0.27845186,0.32458654,-0.22191729,-0.45454574,-0.21689269,-0.08783943,No
0.30885568,0.81863725,1.109036,0.200549,0.03969243,0.22882794,0.098733515,-0.39905527,0.37769526,0.077080384,-0.048766974,0.4962441,0.39873022,0.0064576217,0.4283526,0.32458654,-0.22191729,-0.45454574,-0.14896709,-0.08783943,No
0.30885568,0.88065803,1.0044312,0.200549,0.03969243,0.20101407,0.13855483,-0.39905527,0.37769526,0.24658808,0.23517773,0.4962441,0.39873022,-0.116192736,0.3698338,0.32458654,-0.22191729,-0.3351686,-0.17127447,-0.08783943,No
0.91942024,0.92395186,0.7576599,0.6616133,0.38537115,0.0094496,0.1867327,0.3213741,0.67637354,0.23381297,0.16734277,0.3743995,0.3331743,-0.039199922,0.3128424,0.49110487,-0.0007937863,-0.22757654,-0.18922873,-0.15399244,No
0.77284217,0.41065925,0.91017187,0.5749722,0.43329835,-0.44174594,0.28927973,0.22476925,0.74761766,0.043917824,0.5659361,0.507391,0.3145632,-0.08015878,0.4345392,0.45572662,0.040063687,-0.33195576,0.15670872,-0.08935978,No
0.9961038,0.8657651,0.8576668,0.6857561,0.58179855,0.78592485,0.12067786,0.3428892,0.79021835,1.0804273,0.37818858,0.683663,0.33541244,0.27390328,0.2591376,0.3225082,-0.10604685,-0.2108405,0.100905985,-0.012836416,No
0.7188199,0.7623188,0.6601108,0.7041515,0.37531295,0.79259044,0.067521565,0.25913882,0.698855,1.0804273,0.31424835,0.8189526,0.39172623,0.20438439,0.32914138,0.3915946,0.034479033,-0.33391964,0.10935137,-0.01257934,No
0.3842154,-0.2115193,0.84297854,0.5204364,0.35940257,-0.21182716,0.2453685,0.07500962,0.88396215,0.20815286,0.29428607,0.9542222,0.26895905,-0.12870497,0.20151109,0.47320548,0.02752392,-0.4587545,0.05489723,-0.17058407,No
-0.17542845,0.40062526,0.83499557,0.6888406,0.30508882,-0.13149287,0.32311836,0.36578336,0.8556451,0.19047768,0.30480447,0.8827542,0.17832318,-0.11859989,0.24446589,0.21373263,-0.14078109,-0.48328617,0.04199733,-0.21157275,No
-0.28192526,0.79856706,0.9653751,0.970951,0.287786,-0.04537618,0.42784384,0.57478905,0.84273255,-0.12779988,0.2892708,0.7438486,0.18553033,-0.17737398,0.22309105,0.20887093,-0.15173998,-0.45125794,0.025321499,-0.07051595,No
1.0733068,0.8168552,0.9653751,0.970951,0.44189656,0.13128084,0.42784384,0.57478905,0.75040835,0.16797693,0.2892708,0.7438486,0.39528668,-0.054207865,0.22309105,0.20887093,-0.10822303,-0.17865187,0.025321499,-0.07051595,No
1.1394744,0.821394,0.9653751,0.970951,0.41952816,0.104018,0.42784384,0.57478905,0.8908598,0.34127048,0.2892708,0.7438486,0.29710826,-0.043067783,0.22309105,0.20887093,-0.031531997,-0.22723058,0.025321499,-0.07051595,No
1.1792407,0.67979324,0.84046495,0.970951,0.40780115,-0.013295501,0.55998814,0.57478905,0.7883935,0.07662257,0.1186789,0.7438486,0.15464646,-0.18583514,0.12325524,0.20887093,0.06769661,-0.26809546,-0.01387356,-0.07051595,No
0.9500213,0.5312378,0.7946504,0.970951,0.33883932,-0.18356793,0.4659168,0.57478905,0.76743317,0.13956904,-0.034810375,0.7438486,0.3791746,-0.06612373,0.12650785,0.20887093,0.006621254,-0.12737621,0.05351793,-0.07051595,No
0.7920971,0.03289577,0.39377955,0.1740505,0.43188328,-0.2315242,0.33563578,-0.06496769,0.72450805,0.24508838,0.49715623,0.35116786,0.40566954,0.14703257,0.51882476,0.25001344,-0.007248029,-0.16194972,0.53309536,-0.15216845,No
0.4180773,0.40716138,0.7301494,-0.094769105,0.39170453,0.2454558,0.55260354,-0.56955713,0.6758089,0.30165428,0.5075671,-0.047174204,0.19352777,0.010039629,0.35277632,0.06660179,-0.24259348,-0.30807444,0.34949964,-0.11617912,No
0.4180773,0.7910006,0.7658786,-0.094769105,0.39170453,0.30021745,0.66036177,-0.56955713,0.6758089,0.40680543,0.450878,-0.047174204,0.19352777,0.00012003655,0.43957445,0.06660179,-0.24259348,-0.31588352,0.15836912,-0.11617912,No
0.4180773,0.66981685,0.71734715,-0.094769105,0.39170453,0.098473184,0.4106378,-0.56955713,0.6758089,0.38946587,0.20853855,-0.047174204,0.19352777,0.029269367,0.43677482,0.06660179,-0.24259348,-0.30570138,0.2083541,-0.11617912,No
1.0448716,0.38816518,0.34407106,-0.094769105,0.4451853,-0.37528077,0.06375875,-0.56955713,0.9338659,0.20949206,0.19158916,-0.047174204,0.51509887,0.025060944,0.3925174,0.06660179,-0.03210976,-0.3687771,0.16917753,-0.11617912,No
1.3165095,0.80651057,0.34407106,1.22424,0.4319542,-0.1010136,0.06375875,0.26866403,1.0442575,0.087177336,0.19158916,0.543866,0.2720779,-0.0012288499,0.3925174,0.2949416,0.047091886,-0.18336625,0.16917753,0.121537946,No
1.302768,0.9670944,0.34407106,1.2633237,0.36191767,-0.017932616,0.06375875,0.28940567,0.9730379,-0.025059447,0.19158916,0.5237164,0.1988738,-0.04425254,0.3925174,0.29940698,0.11015141,-0.239979,0.16917753,0.12994927,No
1.3418368,0.6140529,0.34407106,1.2943003,0.4420499,0.017723218,0.06375875,0.32838327,0.95556146,-0.0654001,0.19158916,0.5209543,0.20577219,0.062964596,0.3925174,0.32807788,0.12992175,-0.27997673,0.16917753,0.14980239,No
0.6614551,-0.0045214393,0.34407106,0.5412294,0.5536113,-0.20502368,0.06375875,0.5147645,0.95204353,0.1721715,0.19158916,0.8452581,0.23796318,-0.020327069,0.3925174,0.19700983,0.052906826,-0.27883145,0.16917753,0.0089364145,No
0.26598844,0.49983698,0.34407106,0.02402148,0.59380066,0.32379428,0.06375875,0.08864538,0.89864975,0.20648843,0.19158916,0.32914132,0.30121332,0.068415016,0.3925174,0.36077988,-0.08620577,-0.12094867,0.16917753,-0.04102353,No
0.9106235,0.9163243,0.34407106,0.02402148,-0.06213084,0.32348102,0.06375875,0.08864538,0.70688087,0.4823935,0.19158916,0.32914132,0.43445656,0.10049995,0.3925174,0.36077988,0.1184809,-0.011942678,0.16917753,-0.04102353,No
0.9867072,0.93754435,0.34407106,0.02402148,0.34776592,0.16439049,0.06375875,0.08864538,0.8652803,0.4762028,0.19158916,0.32914132,0.2563233,0.08270775,0.3925174,0.36077988,0.036164448,-0.13947001,0.16917753,-0.04102353,No
0.9996721,1.0116949,0.34407106,0.02402148,0.35219365,0.10819624,0.06375875,0.08864538,0.7620406,-0.06585296,0.19158916,0.32914132,0.01159727,0.06258015,0.3925174,0.36077988,-0.03313141,-0.30450177,0.16917753,-0.04102353,No
0.7518572,0.4471863,0.34407106,0.02402148,0.43705288,-0.3512606,0.06375875,0.08864538,0.7405176,0.05274805,0.19158916,0.32914132,0.4281467,-0.044424385,0.3925174,0.36077988,-0.03179017,-0.40316117,0.16917753,-0.04102353,No
0.73355955,0.8989883,1.4921567,0.02402148,0.4866873,0.291647,1.248406,0.08864538,0.72929156,0.2937938,0.7949266,0.32914132,0.40565333,-0.06806655,0.44509593,0.36077988,-0.06468038,-0.3922503,0.21469383,-0.04102353,No
0.7477879,0.9978214,1.2193394,0.02402148,0.54286534,0.6204903,0.95433253,0.08864538,0.7075654,0.28841045,0.78739434,0.32914132,0.37353095,-0.040167883,0.41724145,0.36077988,-0.120280474,-0.34991848,0.24921554,-0.04102353,No
0.7477879,1.1205014,1.0488807,0.02402148,0.54286534,0.68088156,0.74872094,0.08864538,0.7075654,0.28467417,0.68062246,0.32914132,0.37353095,-0.034872025,0.3952451,0.36077988,-0.120280474,-0.3573802,0.25804484,-0.04102353,No
0.7477879,0.9718087,1.0488807,0.02402148,0.54286534,0.22694227,0.74872094,0.08864538,0.7075654,0.3263456,0.68062246,0.32914132,0.37353095,-0.060340736,0.3952451,0.36077988,-0.120280474,-0.21212584,0.25804484,-0.04102353,No
0.7477879,1.0129126,1.0488807,0.02402148,0.54286534,0.3659183,0.74872094,0.08864538,0.7075654,0.26979557,0.68062246,0.32914132,0.37353095,-0.1164424,0.3952451,0.36077988,-0.120280474,-0.24037671,0.25804484,-0.04102353,No
0.87273693,1.1335279,1.0488807,0.94669926,0.5535387,0.2896643,0.74872094,0.47398484,0.18413068,0.03934046,0.68062246,0.7165476,0.3399539,-0.0326313,0.3952451,0.20734675,0.035556313,-0.30664846,0.25804484,-0.15988478,No
0.9800583,0.229535,1.0488807,0.9227277,0.5986321,0.25377184,0.74872094,0.52362716,0.5032154,0.25211558,0.68062246,0.7457471,0.39441684,0.17730813,0.3952451,0.26275188,0.021449612,-0.41869602,0.25804484,-0.12293716,No
0.9466408,0.45479068,1.0488807,0.7411661,0.60602117,0.43879175,0.74872094,0.37279886,0.47869113,0.22242716,0.68062246,0.52196074,0.45076668,0.24893054,0.3952451,0.28119877,-0.047163535,-0.5030141,0.25804484,-0.11191525,No
0.69967276,0.72235256,0.22970413,0.39877462,0.40880838,0.49232128,-0.052501455,0.27849066,1.0646774,0.54420334,0.2953841,0.76530474,0.3968256,0.004288894,0.2122436,0.48133332,0.11831222,-0.40309674,-0.24565738,-0.09602196,No
0.7243804,0.6673715,0.20295921,0.4443437,0.50842243,0.086131275,0.008871835,0.2642611,1.0646774,0.52726084,0.29662785,0.8139399,0.39150298,-0.045754306,0.26302606,0.37871596,0.06264607,-0.462548,-0.27119237,-0.02367822,No
0.826733,0.7478798,0.37514222,0.5476632,0.5509139,0.11052718,0.109232225,0.26018164,1.0110046,0.46180147,0.29210132,0.8648862,0.3861961,-0.018447246,0.21442105,0.3378524,0.017809793,-0.5060314,-0.34333724,-0.026285077,No
0.7615144,0.7144895,0.69668263,0.57815427,0.6314215,0.10076341,0.35298875,0.33056593,0.86059725,0.18468608,0.24347922,0.84030396,0.26202038,-0.007044354,0.17623568,0.31939858,0.05530772,-0.6027009,-0.35951012,-0.06817193,No
0.57174104,0.7933816,0.7697341,0.5233324,0.570774,0.34641534,0.46377558,0.3581583,0.7592506,0.46140972,0.7494017,0.8219546,0.25086614,0.05524507,0.13209054,0.33609208,0.11396998,-0.56334853,-0.35028425,-0.03712236,No
0.3853449,0.82386315,0.78833765,0.8547641,0.51878524,0.35524288,0.8723409,0.47211263,0.9801905,0.40899554,0.8996689,1.1517587,0.36368766,0.023323933,0.26618868,0.43342522,0.07683707,-0.64920473,-0.045444954,0.19496146,No
0.4601186,0.82386315,0.69658566,0.7744877,0.48955894,0.35524288,0.950979,0.422985,1.0123423,0.40899554,0.90024114,1.1517587,0.3285899,0.023323933,0.20825529,0.42449537,0.06585825,-0.64920473,-0.0093414495,0.055256855,No
0.37253764,0.82386315,0.6748511,0.57601887,0.37746754,0.35524288,0.966122,0.43039834,0.74143875,0.40899554,0.8842273,1.02556,0.33949372,0.023323933,0.19547422,0.35855147,0.121403754,-0.64920473,-0.01621499,0.020841554,No
0.3306825,0.82386315,0.5139657,0.45095634,0.31369802,0.35524288,0.53219694,0.3446657,0.68406314,0.40899554,0.62472814,0.9094016,0.42667478,0.023323933,-0.021792017,0.32826832,0.32288873,-0.64920473,-0.36705834,-0.14615613,No
0.29182443,0.79573506,0.3199758,0.27475366,0.15257508,0.3803019,0.29833475,0.27966762,0.96120864,0.50587636,0.6184423,0.91455585,0.55201674,-0.0025620083,0.15172322,0.28310615,0.43739834,-0.38983515,-0.3017151,-0.12904423,No
0.30689234,0.63798213,0.3320218,0.18097408,0.15869808,0.24808043,0.04931461,0.22631954,0.98615587,0.50865704,0.5642842,0.92559296,0.603036,0.031045802,0.1296046,0.2850788,0.3845565,-0.4201512,-0.33840337,-0.1366131,No
0.3002686,0.49524868,0.51897204,0.44286045,0.3491419,0.099562064,0.101171285,0.45956895,1.0280491,0.5166876,0.51435703,1.0237001,0.55173874,0.05371386,0.092607684,0.30458704,0.17568867,-0.4154773,-0.38793632,-0.1865809,No
0.16736047,0.48021358,0.66535854,0.49671873,0.44709024,0.14561895,0.27591634,0.55804354,0.8836052,0.46156514,0.29513788,0.9877555,0.4923622,0.047377165,-0.090053305,0.29940623,-0.12356689,-0.4068249,-0.58979535,-0.18122584,No
0.18034388,0.8296254,0.73525286,0.6752804,0.507259,0.4430551,0.3852421,0.6987304,0.796622,0.44981673,0.2218722,0.94858974,0.4096478,0.016444908,-0.21112114,0.36480066,-0.09085991,-0.32890883,-0.74103725,-0.2562682,No
0.24284425,0.9272338,0.75447035,0.7064659,0.52839935,0.4997923,0.4044013,0.7585643,0.7852536,0.52483153,0.057902075,0.9320214,0.36803883,-0.018255975,-0.26038623,0.38387826,-0.0553895,-0.36163267,-0.8439469,-0.27950343,No
0.24284425,0.98657036,1.0175595,0.7064659,0.52839935,0.53149885,0.1151945,0.7585643,0.7852536,0.40513602,0.33110452,0.9320214,0.36803883,-0.026511097,0.17311876,0.38387826,-0.0553895,-0.33689615,-0.38516992,-0.27950343,No
0.9996654,0.7568717,1.0466669,0.7064659,0.5365246,0.14066437,0.20404296,0.7585643,0.9744717,0.38905138,0.40608898,0.9320214,0.34078258,-0.035423007,0.15490247,0.38387826,0.09982587,-0.49478862,-0.36561456,-0.27950343,No
