Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.3213794,-0.24267884,-0.09955956,0.33784118,0.34612778,0.24197994,-0.05381134,0.41150016,0.6645723,0.26390925,0.14809021,0.5790184,0.33024812,-0.12285081,-0.12073938,0.36159047,-0.27834713,-0.56924635,-0.5590374,-0.14334495,Doctor
0.17630672,-0.13504729,-0.0115391165,0.17637648,0.45370156,0.29784808,-0.01570849,0.39358547,0.67415285,0.27876118,0.046335995,0.6066914,0.3331677,-0.18060401,-0.10839479,0.3337693,-0.18040733,-0.5837808,-0.5334661,-0.108931035,Doctor
0.3597867,-0.05954751,0.11502534,0.3784456,0.5570064,0.29984143,-0.01434556,0.32546425,0.56610304,0.27945206,-0.008548474,0.62017304,0.30755234,-0.1563118,-0.099193506,0.35987675,-0.12955996,-0.5716895,-0.42666203,-0.06297101,Doctor
0.36173773,-0.10177756,0.06280387,0.49417087,0.49341,0.16960832,-0.011278781,0.26904255,0.5343011,0.1295967,-0.008456834,0.56618667,0.30003425,-0.19929668,-0.07815334,0.41946387,-0.07112283,-0.60349643,-0.45974603,-0.04623812,Doctor
0.39951128,0.16609496,0.16330008,0.5820328,0.42489117,0.24616975,-0.06326044,0.27005565,0.23561656,0.014974358,-0.049945857,0.2465937,0.29971796,-0.20124958,-0.061120342,0.45226777,-0.055140175,-0.66362166,-0.48304528,-0.010622862,Doctor
0.14377268,0.26571068,0.085726544,0.5691541,0.21289127,0.3357398,-0.006319294,0.42350197,-0.0035283628,0.014974358,-0.08790665,0.05205505,0.37960556,-0.24039124,-0.07174497,0.42034692,0.011712225,-0.69180685,-0.63876826,-0.09014908,Doctor
0.1717867,0.45996442,0.25678757,0.5844266,0.22948359,0.40495214,0.07192741,0.48061535,-0.037339948,0.0076292353,-0.092164345,0.022342917,0.39083558,-0.2588603,-0.1142725,0.41811064,0.031607263,-0.7089852,-0.70387965,-0.049353402,Doctor
0.1717867,0.09708254,0.21670681,0.5844266,0.22948359,0.21978112,0.0337142,0.48061535,-0.037339948,0.13982178,-0.0023260866,0.022342917,0.39083558,-0.30985558,-0.062842734,0.41811064,0.031607263,-0.5059698,-0.5067936,-0.049353402,Doctor
0.18046677,-0.05729297,0.112586655,0.34830633,-0.0084046675,0.39740992,0.040549435,-0.19754547,0.2365671,0.21438931,0.0331349,0.124673925,0.28811395,-0.29524186,-0.076764114,0.35395393,0.03450164,-0.47072363,-0.55364835,-0.20619749,Doctor
0.05543408,-0.16203229,-0.01961131,0.17521292,-0.028757716,0.30363622,0.07230089,-0.22158313,0.4008836,0.31135884,0.15045579,0.19973323,0.32111034,-0.29461208,-0.09443069,0.39437863,-0.039057635,-0.5441676,-0.510384,-0.19575877,Doctor
